Year,Location,Data type,Date,Lease #,Finfish/Shellfish/Reference,NSDFA ID,Soft or Hard Bottom Station ,Latitude,Longitude,Number of Replicates,Mean Redox (mVNHE),Mean Sulphide (µM),Mean Porosity (%),Mean Organic Matter (%),"Presence or absence of visual indicators (Beggiatoa like bacteria, OPC, barreness)",Location 1
2021,Whycocomagh Bay,EMP-Level II,"Nov 02, 2021",0814x,Fin,WYB181,Soft,45.94708,-61.13242,3,-112,1741,,,,"(45.94708, -61.13242)"
2021,Whycocomagh Bay,EMP-Level II,"Nov 02, 2021",0814x,Fin,WYB203,Soft,45.94728,-61.13047,3,-86,980,,,,"(45.94728, -61.13047)"
2021,Whycocomagh Bay,EMP-Level II,"Nov 02, 2021",0814x,Fin,WYB204,Soft,45.94746,-61.13023,3,-93,1237,,,,"(45.94746, -61.13023)"
2021,Whycocomagh Bay,EMP-Level II,"Nov 02, 2021",0814x,Fin,WYB205,Soft,45.94773,-61.12991,3,-81,842,,,,"(45.94773, -61.12991)"
2021,Whycocomagh Bay,EMP-Level II,"Nov 02, 2021",0814x,Fin,WYB206,Soft,45.94808,-61.12988,3,-112,2083,,,,"(45.94808, -61.12988)"
2021,Whycocomagh Bay,EMP-Level II,"Nov 02, 2021",0814x,Fin,WYB207,Soft,45.94848,-61.13039,3,-118,4537,,,,"(45.94848, -61.13039)"
2021,Whycocomagh Bay,EMP-Level II,"Nov 02, 2021",0814x,Fin,WYB208,Soft,45.9486,-61.12988,3,-119,2457,,,,"(45.9486, -61.12988)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",1192,Fin,SBH347,Soft,43.73271,-65.33039,3,-160,2960,77.02,17.18,,"(43.73271, -65.33039)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",1192,Fin,SBH381,Soft,43.73398,-65.32963,3,-39,342,78.91,18.83,,"(43.73398, -65.32963)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",1192,Fin,SBH378,Soft,43.73318,-65.3288,3,11,139,80.99,17.29,,"(43.73318, -65.3288)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",1192,Fin,SBH362,Soft,43.73294,-65.32924,3,-176,7663,86.78,35.45,,"(43.73294, -65.32924)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",1192,Ref,SBH181,Soft,43.72972,-65.33104,3,62,91,80.57,16.31,,"(43.72972, -65.33104)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",602,Fin,SBH366,Soft,43.72335,-65.32125,3,-171,5047,75.62,20.18,,"(43.72335, -65.32125)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",602,Fin,SBH350,Soft,43.72192,-65.32132,3,52,154,76.65,15.68,,"(43.72192, -65.32132)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",602,Ref,SBH130,Soft,43.72678,-65.3215,3,52,45,79.2,14.54,,"(43.72678, -65.3215)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",983,Fin,SBH367,Soft,43.74062,-65.32847,3,71,645,81.71,21.53,,"(43.74062, -65.32847)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",983,Fin,SBH368,Soft,43.73995,-65.32902,3,156,114,81.38,21.57,,"(43.73995, -65.32902)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",983,Fin,SBH369,Soft,43.73902,-65.3292,3,-74,1272,53.71,7.23,,"(43.73902, -65.3292)"
2022,Shelburne Harbour,EMP-Level III,"Mar 02, 2022",983,Ref,SBH176,Soft,43.74322,-65.32805,3,103,53,81.7,18.71,,"(43.74322, -65.32805)"
2022,Aspotogan Harbour,EMP-Level III,"Mar 09, 2022",1006,Fin,APH122,Soft,44.50469,-64.05082,3,183,125,44.91,4.48,,"(44.50469, -64.05082)"
2022,Aspotogan Harbour,EMP-Level III,"Mar 09, 2022",1006,Fin,APH119,Soft,44.50477,-64.04946,3,208,163,37.18,3.81,,"(44.50477, -64.04946)"
2022,Aspotogan Harbour,EMP-Level III,"Mar 09, 2022",1006,Fin,APH141,Soft,44.50509,-64.04844,3,141,212,63.02,11.68,,"(44.50509, -64.04844)"
2022,Aspotogan Harbour,EMP-Level III,"Mar 09, 2022",1006,Fin,APH145,Soft,44.5057,-64.04776,3,173,232,64.67,13.46,,"(44.5057, -64.04776)"
2022,Aspotogan Harbour,EMP-Level III,"Mar 09, 2022",1006,Fin,APH146,Soft,44.50587,-64.04556,3,-105,4447,41.32,5.59,,"(44.50587, -64.04556)"
2022,Aspotogan Harbour,EMP-Level III,"Mar 09, 2022",1006,Ref,APH121,Soft,44.50376,-64.05426,3,-105,2393,81.35,32.84,,"(44.50376, -64.05426)"
2022,Aspotogan Harbour,EMP-Enhanced Monitoring,"May 03, 2022",1006,Fin,APH122,Soft,44.50466,-64.05083,3,93,115,38.27,3.48,,"(44.50466, -64.05083)"
2022,Aspotogan Harbour,EMP-Enhanced Monitoring,"May 03, 2022",1006,Fin,APH141,Soft,44.50507,-64.0485,3,-127,1086,63.77,12.41,,"(44.50507, -64.0485)"
2022,Aspotogan Harbour,EMP-Enhanced Monitoring,"May 03, 2022",1006,Fin,APH65,Soft,44.50554,-64.048,3,-134,997,66.63,15.49,,"(44.50554, -64.048)"
2022,Aspotogan Harbour,EMP-Enhanced Monitoring,"May 03, 2022",1006,Fin,APH147,Soft,44.50543,-64.04674,3,-131,703,44.13,10.15,,"(44.50543, -64.04674)"
2022,Aspotogan Harbour,EMP-Enhanced Monitoring,"May 03, 2022",1006,Ref,APH121,Soft,44.50378,-64.05427,3,-60,344,33.09,2.47,,"(44.50378, -64.05427)"
2022,Aspotogan Harbour,EMP-Enhanced Monitoring,"May 03, 2022",1006,Ref,APH148,Soft,44.50486,-64.05551,3,-149,5870,63.34,10.26,,"(44.50486, -64.05551)"
2022,Aspotogan Harbour,EMP-Enhanced Monitoring,"May 03, 2022",1006,Fin,APH124,Hard,44.50575,-64.04562,3,,,,,Absence,"(44.50575, -64.04562)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 04, 2022",983,Fin,SBH367,Soft,43.74061,-65.32848,3,-114,995,79.51,19.37,,"(43.74061, -65.32848)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 04, 2022",983,Fin,SBH368,Soft,43.73994,-65.32905,3,109,195,80.98,19.12,,"(43.73994, -65.32905)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 04, 2022",983,Fin,SBH369,Soft,43.73909,-65.32917,3,-135,3813,65.46,15.22,,"(43.73909, -65.32917)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 04, 2022",983,Ref,SBH176,Soft,43.74327,-65.32803,3,137,29,81.38,17.32,,"(43.74327, -65.32803)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 04, 2022",1192,Fin,SBH347,Soft,43.73266,-65.33046,3,-129,1773,76.59,16.95,,"(43.73266, -65.33046)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 04, 2022",1192,Fin,SBH353,Soft,43.73398,-65.32989,3,62,330,78.64,17.11,,"(43.73398, -65.32989)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 04, 2022",1192,Fin,SBH362,Soft,43.73303,-65.32938,3,12,465,77.05,27.42,,"(43.73303, -65.32938)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 04, 2022",1192,Ref,SBH181,Soft,43.72969,-65.33093,3,159,20,79.75,15.32,,"(43.72969, -65.33093)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 05, 2022",602,Fin,SBH366,Soft,43.72335,-65.32132,3,-123,2507,76.98,16.79,,"(43.72335, -65.32132)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 05, 2022",602,Fin,SBH382,Soft,43.72186,-65.32105,3,-76,920,78.66,17.63,,"(43.72186, -65.32105)"
2022,Shelburne Harbour,EMP-Enhanced Monitoring,"May 05, 2022",602,Ref,SBH130,Soft,43.7268,-65.3215,3,114,58,79.66,14.53,,"(43.7268, -65.3215)"
2022,Aspotogan Harbour,EMP-Level I,"Jul 05, 2022",1006,Fin,APH124,Soft,44.50569,-64.04568,3,-170,7607,86.59,34.11,,"(44.50569, -64.04568)"
2022,Aspotogan Harbour,EMP-Level I,"Jul 05, 2022",1006,Fin,APH149,Soft,44.50543,-64.0466,3,-170,4500,53.16,11.09,,"(44.50543, -64.0466)"
2022,Aspotogan Harbour,EMP-Level I,"Jul 05, 2022",1006,Fin,APH141,Soft,44.50507,-64.04847,3,-138,1404,51.41,9.39,,"(44.50507, -64.04847)"
2022,Aspotogan Harbour,EMP-Level I,"Jul 05, 2022",1006,Fin,APH150,Soft,44.50528,-64.04961,3,-110,881,55.11,11.02,,"(44.50528, -64.04961)"
2022,Aspotogan Harbour,EMP-Level I,"Jul 05, 2022",1006,Fin,APH113,Soft,44.5048,-64.05075,3,-168,3830,46.87,7.43,,"(44.5048, -64.05075)"
2022,Aspotogan Harbour,EMP-Level I,"Jul 05, 2022",1006,Ref,APH121,Soft,44.50374,-64.05434,3,150,200,43.67,3.73,,"(44.50374, -64.05434)"
2022,Aspotogan Harbour,EMP-Level I,"Jul 05, 2022",1006,Fin,APH148,Soft,44.50483,-64.05552,3,60,118,64.77,10.33,,"(44.50483, -64.05552)"
2022,Shelburne Harbour,EMP-Level I,"Jul 06, 2022",983,Fin,SBH367,Soft,43.74062,-65.32848,3,-162,1061,79.85,19.71,,"(43.74062, -65.32848)"
2022,Shelburne Harbour,EMP-Level I,"Jul 06, 2022",983,Fin,SBH368,Soft,43.73992,-65.32906,3,-119,772,80.05,22.7,,"(43.73992, -65.32906)"
2022,Shelburne Harbour,EMP-Level I,"Jul 06, 2022",983,Fin,SBH369,Soft,43.73906,-65.32923,3,-148,1342,43.98,5.14,,"(43.73906, -65.32923)"
2022,Shelburne Harbour,EMP-Level I,"Jul 06, 2022",983,Fin,SBH383,Soft,43.73885,-65.32795,3,-154,1413,81.29,20,,"(43.73885, -65.32795)"
2022,Shelburne Harbour,EMP-Level I,"Jul 06, 2022",983,Ref,SBH176,Soft,43.74327,-65.32806,3,85,54,82.4,18.49,,"(43.74327, -65.32806)"
2022,Shelburne Harbour,EMP-Level I,"Jul 07, 2022",602,Fin,SBH384,Soft,43.72196,-65.32107,3,-19,596,77.1,19.31,,"(43.72196, -65.32107)"
2022,Shelburne Harbour,EMP-Level I,"Jul 07, 2022",602,Fin,SBH366,Soft,43.72335,-65.32124,3,-110,2886,80.8,23.3,,"(43.72335, -65.32124)"
2022,Shelburne Harbour,EMP-Level I,"Jul 07, 2022",602,Ref,SBH130,Soft,43.72683,-65.32145,3,157,68,80.07,16.43,,"(43.72683, -65.32145)"
2022,Shelburne Harbour,EMP-Level I,"Jul 07, 2022",602,Fin,SBH385,Soft,43.72311,-65.32225,3,-108,2063,71.94,17.44,,"(43.72311, -65.32225)"
2022,Shelburne Harbour,EMP-Level I,"Jul 07, 2022",602,Fin,SBH386,Soft,43.72262,-65.321,3,-141,4233,76.83,19.34,,"(43.72262, -65.321)"
2022,Shelburne Harbour,EMP-Level I,"Jul 07, 2022",1192,Fin,SBH381,Soft,43.73396,-65.32971,3,-23,2280,79.23,21.04,,"(43.73396, -65.32971)"
2022,Shelburne Harbour,EMP-Level I,"Jul 07, 2022",1192,Fin,SBH347,Soft,43.73267,-65.33044,3,-129,2603,78.25,18.95,,"(43.73267, -65.33044)"
2022,Shelburne Harbour,EMP-Level I,"Jul 07, 2022",1192,Fin,SBH387,Soft,43.73316,-65.32905,3,-163,7183,82.12,29.49,,"(43.73316, -65.32905)"
2022,Shelburne Harbour,EMP-Level I,"Jul 07, 2022",1192,Ref,SBH181,Soft,43.72968,-65.33098,3,154,54,80.58,17.75,,"(43.72968, -65.33098)"
2022,Shelburne Harbour,EMP-Level II,"Jul 20, 2022",1192,Fin,SBH365,Soft,43.73374,-65.32874,3,-42,365,,,,"(43.73374, -65.32874)"
2022,Shelburne Harbour,EMP-Level II,"Jul 20, 2022",1192,Fin,SBH388,Soft,43.7336,-65.32879,3,-96,1547,,,,"(43.7336, -65.32879)"
2022,Shelburne Harbour,EMP-Level II,"Jul 20, 2022",1192,Fin,SBH352,Soft,43.73295,-65.32885,3,-121,938,,,,"(43.73295, -65.32885)"
2022,Shelburne Harbour,EMP-Level II,"Jul 20, 2022",1192,Fin,SBH389,Soft,43.73195,-65.32923,3,25,114,,,,"(43.73195, -65.32923)"
2022,Shelburne Harbour,EMP-Level II,"Jul 20, 2022",1192,Fin,SBH358,Soft,43.73237,-65.33067,3,-76,241,,,,"(43.73237, -65.33067)"
2022,Shelburne Harbour,EMP-Level II,"Jul 20, 2022",1192,Fin,SBH364,Soft,43.73408,-65.3299,3,-74,328,,,,"(43.73408, -65.3299)"
2022,Jordan Bay,EMP-Level I,"Jul 18, 2022",1358,Fin,JDB58,Soft,43.70544,-65.19668,3,-149,2400,36.09,5.45,,"(43.70544, -65.19668)"
2022,Jordan Bay,EMP-Level I,"Jul 18, 2022",1358,Fin,JDB74,Soft,43.70035,-65.19495,3,-143,1980,24.96,2.27,,"(43.70035, -65.19495)"
2022,Jordan Bay,EMP-Level I,"Jul 18, 2022",1358,Fin,JDB66,Soft,43.70049,-65.19416,3,155,225,21.31,0.93,,"(43.70049, -65.19416)"
2022,Jordan Bay,EMP-Level I,"Jul 18, 2022",1358,Fin,JDB37,Soft,43.70496,-65.1955,3,-93,1537,24.52,1.51,,"(43.70496, -65.1955)"
2022,Jordan Bay,EMP-Level I,"Jul 18, 2022",1358,Fin,JDB103,Soft,43.7056,-65.19593,3,-121,1898,26.1,2.22,,"(43.7056, -65.19593)"
2022,Jordan Bay,EMP-Level I,"Jul 18, 2022",1358,Ref,JDB19,Soft,43.70811,-65.1984,3,364,12,21.92,0.58,,"(43.70811, -65.1984)"
2022,Jordan Bay,EMP-Level I,"Jul 18, 2022",1358,Fin,JDB20,Soft,43.70476,-65.19673,3,91,1263,24.21,1.5,,"(43.70476, -65.19673)"
2022,Annapolis Basin,EMP-Level I,"Jul 25, 2022",1039,Fin,ANB37,Soft,44.65222,-65.75497,3,41,358,43.91,4.72,,"(44.65222, -65.75497)"
2022,Annapolis Basin,EMP-Level I,"Jul 25, 2022",1039,Fin,ANB121,Soft,44.65334,-65.75484,3,86,176,37.13,3.28,,"(44.65334, -65.75484)"
2022,Annapolis Basin,EMP-Level I,"Jul 25, 2022",1039,Ref,ANB05,Soft,44.65064,-65.75541,3,47,145,45.14,4.67,,"(44.65064, -65.75541)"
2022,Annapolis Basin,EMP-Level I,"Jul 25, 2022",1039,Fin,ANB122,Soft,44.65282,-65.7555,3,169,196,27.04,3.23,,"(44.65282, -65.7555)"
2022,Annapolis Basin,EMP-Level I,"Jul 25, 2022",1039,Fin,ANB123,Soft,44.65466,-65.756,3,21,311,35.08,6.43,,"(44.65466, -65.756)"
2022,Annapolis Basin,EMP-Level I,"Jul 25, 2022",1039,Fin,ANB115,Soft,44.65666,-65.75595,3,-10,339,36.08,4.64,,"(44.65666, -65.75595)"
2022,Annapolis Basin,EMP-Level I,"Jul 25, 2022",1039,Fin,ANB124,Hard,44.6561,-65.75505,3,,,,,Absence,"(44.6561, -65.75505)"
2022,Annapolis Basin,EMP-Level I,"Jul 25, 2022",1039,Fin,ANB125,Hard,44.6566,-65.75526,3,,,,,Absence,"(44.6566, -65.75526)"
2022,Annapolis Basin,EMP-Level I,"Jul 26, 2022",1040,Fin,ANB114,Soft,44.66773,-65.7217,3,115,165,31.88,2.83,,"(44.66773, -65.7217)"
2022,Annapolis Basin,EMP-Level I,"Jul 26, 2022",1040,Fin,ANB53,Soft,44.66857,-65.72066,3,78,114,39.38,3.68,,"(44.66857, -65.72066)"
2022,Annapolis Basin,EMP-Level I,"Jul 26, 2022",1040,Fin,ANB72,Soft,44.6685,-65.72153,3,123,145,24.12,1.99,,"(44.6685, -65.72153)"
2022,Annapolis Basin,EMP-Level I,"Jul 26, 2022",1040,Fin,ANB126,Hard,44.66735,-65.72495,3,,,,,Absence,"(44.66735, -65.72495)"
2022,Annapolis Basin,EMP-Level I,"Jul 26, 2022",1040,Fin,ANB127,Hard,44.6669,-65.72468,3,,,,,Absence,"(44.6669, -65.72468)"
2022,Annapolis Basin,EMP-Level I,"Jul 26, 2022",1040,Ref,ANB51,Hard,44.66695,-65.72827,3,,,,,Absence,"(44.66695, -65.72827)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH134,Soft,44.50548,-64.0452,3,-155,1773,,,,"(44.50548, -64.0452)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH133,Soft,44.50561,-64.04577,3,-195,5043,,,,"(44.50561, -64.04577)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH135,Soft,44.50614,-64.04559,3,-158,973,,,,"(44.50614, -64.04559)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH151,Soft,44.5059,-64.04676,3,-154,931,,,,"(44.5059, -64.04676)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH152,Soft,44.50583,-64.04742,3,-152,986,,,,"(44.50583, -64.04742)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH62,Soft,44.50548,-64.04932,3,-130,769,,,,"(44.50548, -64.04932)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH24,Soft,44.50504,-64.05048,3,-152,1537,,,,"(44.50504, -64.05048)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH127,Soft,44.50493,-64.05119,3,-73,282,,,,"(44.50493, -64.05119)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH153,Soft,44.50436,-64.05064,3,-7,336,,,,"(44.50436, -64.05064)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH154,Soft,44.50505,-64.04791,3,-151,1123,,,,"(44.50505, -64.04791)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH155,Soft,44.50525,-64.04706,3,-131,1880,,,,"(44.50525, -64.04706)"
2022,Aspotogan Harbour,EMP-Level II,"Jul 27, 2022",1006,Fin,APH142,Soft,44.50491,-64.0494,3,-160,4363,,,,"(44.50491, -64.0494)"
2022,Shelburne Harbour,EMP-Level I,"Aug 08, 2022",1345,Fin,SBH317,Soft,43.65611,-65.28644,3,-128,3040,22.96,3.07,,"(43.65611, -65.28644)"
2022,Shelburne Harbour,EMP-Level I,"Aug 08, 2022",1345,Fin,SBH370,Soft,43.65486,-65.28467,3,-43,455,21.62,1.42,,"(43.65486, -65.28467)"
2022,Shelburne Harbour,EMP-Level I,"Aug 08, 2022",1345,Fin,SBH328,Soft,43.65279,-65.28048,3,273,111,20.06,1.01,,"(43.65279, -65.28048)"
2022,Shelburne Harbour,EMP-Level I,"Aug 08, 2022",1345,Ref,SBH98,Soft,43.65142,-65.27788,3,247,1,21.59,0.65,,"(43.65142, -65.27788)"
2022,Shelburne Harbour,EMP-Level I,"Aug 08, 2022",1345,Fin,SBH390,Soft,43.65349,-65.28001,3,226,92,19.28,0.93,,"(43.65349, -65.28001)"
2022,Shelburne Harbour,EMP-Level I,"Aug 08, 2022",1345,Fin,SBH391,Soft,43.65485,-65.28256,3,115,413,23.4,1.77,,"(43.65485, -65.28256)"
2022,Shelburne Harbour,EMP-Level I,"Aug 08, 2022",1345,Fin,SBH330,Soft,43.65652,-65.28611,3,-83,2243,27.52,3.64,,"(43.65652, -65.28611)"
2022,Brier Island,EMP-Level I,"Aug 09, 2022",742,Fin,BRI56,Soft,44.26236,-66.3457,3,287,54,25.61,1.59,,"(44.26236, -66.3457)"
2022,Brier Island,EMP-Level I,"Aug 09, 2022",742,Fin,BRI57,Soft,44.26145,-66.34711,3,237,149,24.34,1.9,,"(44.26145, -66.34711)"
2022,Brier Island,EMP-Level I,"Aug 09, 2022",742,Ref,BRI14,Soft,44.26333,-66.34548,3,279,40,25.34,1.58,,"(44.26333, -66.34548)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM136,Soft,44.40678,-66.16193,3,-93,1512,33.24,2.91,,"(44.40678, -66.16193)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM137,Soft,44.40655,-66.16141,3,-170,2590,39.18,3.71,,"(44.40655, -66.16141)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM138,Soft,44.40802,-66.15992,3,-140,2563,38.21,3.66,,"(44.40802, -66.15992)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM139,Soft,44.40762,-66.16021,3,-167,2443,44.69,4.69,,"(44.40762, -66.16021)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM140,Soft,44.40935,-66.15907,3,-140,952,41.7,4.13,,"(44.40935, -66.15907)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM141,Soft,44.40966,-66.15969,3,99,716,44.09,4.38,,"(44.40966, -66.15969)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM142,Soft,44.40877,-66.16051,3,184,537,42.25,4.16,,"(44.40877, -66.16051)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM143,Soft,44.40836,-66.15964,3,-119,4167,44.22,4.23,,"(44.40836, -66.15964)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM144,Soft,44.40798,-66.16116,3,103,584,40.36,3.18,,"(44.40798, -66.16116)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Fin,STM145,Soft,44.40836,-66.16086,3,108,569,43.41,3.67,,"(44.40836, -66.16086)"
2022,St. Mary's Bay,EMP-Level I,"Aug 10, 2022",1012,Ref,STM08,Soft,44.40392,-66.16249,3,380,292,38.84,2.75,,"(44.40392, -66.16249)"
2022,Liverpool Bay,EMP-Level I,"Aug 15, 2022",1205,Fin,LVP58,Soft,44.04112,-64.6393,3,-65,812,29.81,2.54,,"(44.04112, -64.6393)"
2022,Liverpool Bay,EMP-Level I,"Aug 15, 2022",1205,Fin,LVP62,Soft,44.04111,-64.63988,3,-114,1667,32.48,3.67,,"(44.04111, -64.63988)"
2022,Liverpool Bay,EMP-Level I,"Aug 15, 2022",1205,Fin,LVP63,Soft,44.04165,-64.64003,3,-134,2600,24.6,2.44,,"(44.04165, -64.64003)"
2022,Liverpool Bay,EMP-Level I,"Aug 15, 2022",1205,Fin,LVP61,Soft,44.04393,-64.63951,3,62,253,23.15,1.68,,"(44.04393, -64.63951)"
2022,Liverpool Bay,EMP-Level I,"Aug 15, 2022",1205,Ref,LVP06,Soft,44.04497,-64.63899,3,150,60,23.34,1.09,,"(44.04497, -64.63899)"
2022,Liverpool Bay,EMP-Level I,"Aug 15, 2022",1205,Fin,LVP46,Soft,44.04248,-64.63925,3,-60,524,28.38,2.88,,"(44.04248, -64.63925)"
2022,St. Mary's Bay,EMP-Level I,"Aug 16, 2022",1354,Fin,STM146,Soft,44.27351,-66.28894,3,-4,1093,27.53,1.85,,"(44.27351, -66.28894)"
2022,St. Mary's Bay,EMP-Level I,"Aug 16, 2022",1354,Fin,STM132,Soft,44.27312,-66.28793,3,-146,4927,30.17,2.77,,"(44.27312, -66.28793)"
2022,St. Mary's Bay,EMP-Level I,"Aug 16, 2022",1354,Fin,STM147,Soft,44.27161,-66.28889,3,127,19,33.54,2.94,,"(44.27161, -66.28889)"
2022,St. Mary's Bay,EMP-Level I,"Aug 16, 2022",1354,Fin,STM148,Soft,44.27088,-66.28989,3,43,1173,37.86,4.11,,"(44.27088, -66.28989)"
2022,St. Mary's Bay,EMP-Level I,"Aug 16, 2022",1354,Fin,STM149,Soft,44.27129,-66.29081,3,61,946,32.66,2.76,,"(44.27129, -66.29081)"
2022,St. Mary's Bay,EMP-Level I,"Aug 16, 2022",1354,Fin,STM135,Soft,44.27282,-66.28981,3,176,447,32.43,2.5,,"(44.27282, -66.28981)"
2022,St. Mary's Bay,EMP-Level I,"Aug 16, 2022",1354,Ref,STM99,Soft,44.26795,-66.29415,3,265,11,33.62,3.03,,"(44.26795, -66.29415)"
2022,Whycocomagh Bay,EMP-Level I,"Sep 19, 2022",5013,Fin,WYB221,Soft,45.96081,-61.02889,3,-59,329,75.23,15.77,,"(45.96081, -61.02889)"
2022,Whycocomagh Bay,EMP-Level I,"Sep 19, 2022",5013,Fin,WYB222,Soft,45.96055,-61.02945,3,-79,867,77.59,16.82,,"(45.96055, -61.02945)"
2022,Whycocomagh Bay,EMP-Level I,"Sep 19, 2022",5013,Fin,WYB223,Soft,45.96028,-61.03,3,-67,470,79.85,16.48,,"(45.96028, -61.03)"
2022,Whycocomagh Bay,EMP-Level I,"Sep 19, 2022",5013,Fin,WYB224,Soft,45.95983,-61.02985,3,-51,392,75.07,14.81,,"(45.95983, -61.02985)"
2022,Whycocomagh Bay,EMP-Level I,"Sep 19, 2022",5013,Fin,WYB225,Soft,45.9602,-61.0289,3,-75,303,73.93,15.39,,"(45.9602, -61.0289)"
2022,Whycocomagh Bay,EMP-Level I,"Sep 19, 2022",5013,Ref,WYB226,Soft,45.95849,-61.03951,3,20,26,75.24,14.01,,"(45.95849, -61.03951)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 13, 2022",5010,Fin,WYB227,Soft,45.97774,-61.02878,3,-171,3887,87.16,39.66,,"(45.97774, -61.02878)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 13, 2022",5010,Fin,WYB127,Soft,45.97735,-61.0284,3,-187,3027,89.88,39.04,,"(45.97735, -61.0284)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 13, 2022",5010,Fin,WYB228,Soft,45.97703,-61.02809,3,-183,2960,82.29,39.17,,"(45.97703, -61.02809)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 13, 2022",5010,Fin,WYB134,Soft,45.97616,-61.02752,3,-188,2026,83.13,28.57,,"(45.97616, -61.02752)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 13, 2022",5010,Fin,WYB132,Soft,45.97692,-61.0271,3,-167,3170,84.4,22.33,,"(45.97692, -61.0271)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 13, 2022",5010,Fin,WYB229,Soft,45.97743,-61.0274,3,-185,2200,82.64,18.9,,"(45.97743, -61.0274)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 13, 2022",5010,Fin,WYB230,Soft,45.97762,-61.02793,3,-190,1903,83.26,26.21,,"(45.97762, -61.02793)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 13, 2022",5010,Ref,WYB66,Soft,45.97569,-61.03101,3,-150,110,73.66,13.56,,"(45.97569, -61.03101)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 24, 2022",0814x,Fin,WYB231,Soft,45.94814,-61.13003,3,-115,2783,85.48,19.76,,"(45.94814, -61.13003)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 24, 2022",0814x,Fin,WYB232,Soft,45.94802,-61.13066,3,-122,2953,79.21,18.46,,"(45.94802, -61.13066)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 24, 2022",0814x,Ref,WYB150,Soft,45.94466,-61.12477,3,-107,1627,84.75,19.36,,"(45.94466, -61.12477)"
2022,Whycocomagh Bay,EMP-Level I,"Oct 24, 2022",0814x,Ref,WYB151,Soft,45.94637,-61.12048,3,-114,1687,81.19,18.84,,"(45.94637, -61.12048)"
