DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,LaboratoryName,ObjectId
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,,m,Beryllium,,Total,0.14,ug/L,Actual,,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5757
HRM Lakes Water Quality Monitoring Data,SUS_SD,Susies Lake (Birch Cove) Deep Water,44.659444,-63.694444,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/16/2022 0:00,,m,Thallium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5758
HRM Lakes Water Quality Monitoring Data,POR-N_SD,Porters Lake (North) Deep Water,44.767222,-63.333056,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/16/2022 0:00,,m,Uranium,,Total,0.22,ug/L,Actual,,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5759
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,,m,Boron,,Total,,,Actual,Below Detection/Quantification Limit,50,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5760
HRM Lakes Water Quality Monitoring Data,SUS_SD,Susies Lake (Birch Cove) Deep Water,44.659444,-63.694444,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/16/2022 0:00,,m,Tin,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5761
HRM LakeWatchers 2023 Spring Lab Results,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/25/2023 0:00,0,m,Chloride,,Dissolved,420,mg/L,Actual,,5,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00016,Bureau Veritas (formerly Maxxam),5762
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,,m,Cadmium,,Total,0.021,ug/L,Actual,,0.01,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5763
HRM LakeWatchers 2023 Spring Lab Results,RUS_SD,Russell Lake Deep Water,44.665833,-63.525,WGS84,Lake/Pond,Sample-Routine,Surface Water,9/7/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0067,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),5764
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,,m,Calcium,,Total,630,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5765
HRM LakeWatchers 2023 Spring Lab Results,RUS_SD,Russell Lake Deep Water,44.665833,-63.525,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2023 0:00,-8,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0037,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),5766
HRM LakeWatchers 2023 Spring Lab Results,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/15/2023 0:00,0,m,Chloride,,Dissolved,150,mg/L,Actual,,5,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00016,Bureau Veritas (formerly Maxxam),5767
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/27/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,1.34,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5768
HRM Lakes Water Quality Monitoring Data,SUS_SD,Susies Lake (Birch Cove) Deep Water,44.659444,-63.694444,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/16/2022 0:00,,m,"Total Phosphorus, mixed forms",as P,Total,0.0022,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),5769
HRM LakeWatchers 2023 Spring Lab Results,RUS_SD,Russell Lake Deep Water,44.665833,-63.525,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0032,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),5770
HRM LakeWatchers 2023 Spring Lab Results,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/23/2022 0:00,0,m,Chloride,,Dissolved,390,mg/L,Actual,,5,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00016,Bureau Veritas (formerly Maxxam),5771
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/27/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,0.535,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5772
HRM LakeWatchers 2023 Spring Lab Results,RUS_OUT,Russell Lake Outlet,44.667222,-63.521667,WGS84,Lake/Pond,Sample-Routine,Surface Water,9/7/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.835,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5773
HRM Lakes Water Quality Monitoring Data,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/16/2022 0:00,0,m,Chloride,,Dissolved,800,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),5774
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/24/2023 0:00,-20,m,"Chlorophyll a, corrected for pheophytin",,,0.572,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5775
HRM LakeWatchers 2023 Spring Lab Results,RUS_OUT,Russell Lake Outlet,44.667222,-63.521667,WGS84,Lake/Pond,Sample-Routine,Surface Water,9/5/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.15,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5776
HRM Lakes Water Quality Monitoring Data,SUS_SD,Susies Lake (Birch Cove) Deep Water,44.659444,-63.694444,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/16/2022 0:00,,m,"Total Phosphorus, mixed forms",as P,Total,0.0028,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),5777
HRM Lakes Water Quality Monitoring Data,RUS_OUT,Russell Lake Outlet,44.667222,-63.521667,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/29/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,2.86,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5778
HRM Lakes Water Quality Monitoring Data,SUS_SD,Susies Lake (Birch Cove) Deep Water,44.659444,-63.694444,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/16/2022 0:00,,m,Vanadium,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5779
HRM LakeWatchers 2023 Spring Lab Results,RUS_OUT,Russell Lake Outlet,44.667222,-63.521667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,13.8,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5780
HRM Lakes Water Quality Monitoring Data,SUS_SD,Susies Lake (Birch Cove) Deep Water,44.659444,-63.694444,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/16/2022 0:00,,m,Zinc,,Total,9.7,ug/L,Actual,,5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5781
HRM LakeWatchers 2023 Spring Lab Results,RUS_OUT,Russell Lake Outlet,44.667222,-63.521667,WGS84,Lake/Pond,Sample-Routine,Surface Water,9/5/2022 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.008,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00024,Bureau Veritas (formerly Maxxam),5782
HRM LakeWatchers 2023 Spring Lab Results,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/24/2022 0:00,-15,m,"Chlorophyll a, corrected for pheophytin",,,0.684,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5783
HRM LakeWatchers 2023 Spring Lab Results,RUS_OUT,Russell Lake Outlet,44.667222,-63.521667,WGS84,Lake/Pond,Sample-Routine,Surface Water,9/7/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0069,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),5784
HRM LakeWatchers 2023 Spring Lab Results,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/26/2023 0:00,-17,m,"Chlorophyll a, corrected for pheophytin",,,1.03,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5785
HRM LakeWatchers 2023 Spring Lab Results,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/26/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.78,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5786
HRM LakeWatchers 2023 Spring Lab Results,RUS_OUT,Russell Lake Outlet,44.667222,-63.521667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/11/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0072,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),5787
HRM Lakes Water Quality Monitoring Data,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/13/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,2.49,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5788
HRM Lakes Water Quality Monitoring Data,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/13/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,0.726,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5789
HRM Lakes Water Quality Monitoring Data,SAN_SD,Sandy Lake (Bedford) Deep Water,44.736944,-63.701667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Bismuth,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5790
HRM Lakes Water Quality Monitoring Data,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/12/2022 0:00,,m,Chromium,,Total,,,Actual,Below Detection/Quantification Limit,1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5791
HRM Lakes Water Quality Monitoring Data,SAN_SD,Sandy Lake (Bedford) Deep Water,44.736944,-63.701667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Calcium,,Total,6400,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5792
HRM Lakes Water Quality Monitoring Data,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/12/2022 0:00,,m,Cobalt,,Total,,,Actual,Below Detection/Quantification Limit,0.4,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5793
HRM LakeWatchers 2023 Spring Lab Results,SAN_SD,Sandy Lake (Bedford) Deep Water,44.736944,-63.701667,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/21/2023 0:00,-19,m,Chloride,,Dissolved,44,mg/L,Actual,,1,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00014,Bureau Veritas (formerly Maxxam),5794
HRM Lakes Water Quality Monitoring Data,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/12/2022 0:00,,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100mL,Reporting Limit,MOE E3371 R2 (2018),,ATL SOP 00097,Bureau Veritas (formerly Maxxam),5795
HRM LakeWatchers 2023 Spring Lab Results,SAN_SD,Sandy Lake (Bedford) Deep Water,44.736944,-63.701667,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,-19,m,Chloride,,Dissolved,42,mg/L,Actual,,1,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00014,Bureau Veritas (formerly Maxxam),5796
HRM LakeWatchers 2023 Spring Lab Results,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/26/2023 0:00,0,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),5797
HRM LakeWatchers 2023 Spring Lab Results,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/24/2022 0:00,0,m,Escherichia coli,,,4,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),5798
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/24/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.54,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5799
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,-19,m,"Chlorophyll a, corrected for pheophytin",,,17.1,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5800
HRM LakeWatchers 2023 Spring Lab Results,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/25/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.334,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5801
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,2.89,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5802
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/15/2023 0:00,-20,m,"Chlorophyll a, corrected for pheophytin",,,0.054,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5803
HRM LakeWatchers 2023 Spring Lab Results,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/23/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.96,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5804
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/15/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,2.98,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5805
HRM LakeWatchers 2023 Spring Lab Results,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/15/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,5.36,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,5806
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/15/2023 0:00,-20,m,"Chlorophyll a, corrected for pheophytin",,,0.335,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5807
HRM LakeWatchers 2023 Spring Lab Results,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/15/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,4.82,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5808
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/15/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.19,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5809
HRM LakeWatchers 2023 Spring Lab Results,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/23/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,2.23,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5810
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.15,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5811
HRM LakeWatchers 2023 Spring Lab Results,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/25/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.356,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5812
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,-19,m,"Chlorophyll a, corrected for pheophytin",,,0.414,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5813
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/24/2023 0:00,-20,m,"Chlorophyll a, corrected for pheophytin",,,0.631,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5814
HRM Lakes Water Quality Monitoring Data,POR-N_OUT,Porters Lake (North) Outlet,44.738333,-63.307222,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/16/2022 0:00,0,m,"Total Phosphorus, mixed forms",as P,Total,0.0033,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),5815
HRM LakeWatchers 2023 Spring Lab Results,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/24/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.37,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5816
HRM Lakes Water Quality Monitoring Data,POR-S_SD,Porters Lake (South) Deep Water,44.6575,-63.310278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/13/2022 0:00,,m,Barium,,Total,,,Actual,Below Detection/Quantification Limit,1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5817
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/27/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,1.56,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5818
HRM LakeWatchers 2023 Spring Lab Results,POR-S_SD,Porters Lake (South) Deep Water,44.6575,-63.310278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/23/2022 0:00,-9,m,Chloride,,Dissolved,14000,mg/L,Actual,,300,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00022,Bureau Veritas (formerly Maxxam),5819
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/27/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,0.769,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,5820
HRM LakeWatchers 2023 Spring Lab Results,POR-S_SD,Porters Lake (South) Deep Water,44.6575,-63.310278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/15/2023 0:00,-6,m,Chloride,,Dissolved,14000,mg/L,Actual,,300,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00023,Bureau Veritas (formerly Maxxam),5821
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,,m,Chromium,,Total,,,Actual,Below Detection/Quantification Limit,1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5822
HRM LakeWatchers 2023 Spring Lab Results,POR-S_SD,Porters Lake (South) Deep Water,44.6575,-63.310278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/25/2023 0:00,-6,m,Chloride,,Dissolved,15000,mg/L,Actual,,500,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00024,Bureau Veritas (formerly Maxxam),5823
HRM Lakes Water Quality Monitoring Data,PINE_SD,Pine Lake Deep Water,44.809167,-63.301667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/26/2022 0:00,,m,Cobalt,,Total,,,Actual,Below Detection/Quantification Limit,0.4,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5824
HRM Lakes Water Quality Monitoring Data,POR-S_SD,Porters Lake (South) Deep Water,44.6575,-63.310278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/13/2022 0:00,,m,Chloride,,Dissolved,13000,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),5825
HRM Lakes Water Quality Monitoring Data,POR-S_SD,Porters Lake (South) Deep Water,44.6575,-63.310278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/13/2022 0:00,,m,Lead,,Total,,,Actual,Below Detection/Quantification Limit,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),5826
HRM LakeWatchers 2023 Spring Lab Results,SAN_SD,Sandy Lake (Bedford) Deep Water,44.736944,-63.701667,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/22/2022 0:00,-14,m,Chloride,,Dissolved,55,mg/L,Actual,,1,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00014,Bureau Veritas (formerly Maxxam),5827
HRM Lakes Water Quality Monitoring Data,SAN_SD,Sandy Lake (Bedford) Deep Water,44.736944,-63.701667,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Chloride,,Dissolved,57,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),5828
HRM LakeWatchers 2023 Spring Lab Results,STI_SD,Stillwater Lake Deep Water,44.710556,-63.848889,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/25/2023 0:00,0,m,Escherichia coli,,,,,Actual,Below Detection/Quantification Limit,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),5829
